id,date,location,interests,time,groupname,name,links,attendee
26dcf008-3a47-4940-8d26-9dc96baed2ee,2020-04-25,San-Francisco,"Technology,business",10:00:00,TechBayArea : Build Skills with Interactive Courses !,LeetCode: online : Questions on google groups,https://www.meetup.com/techbayarea/events/vkplrrybcgbhc/,6 techies-bayarea going
84cdd1bb-cfdc-4d02-a6ad-6fff81630e4f,2020-04-25,San-Francisco,"Technology,business",10:45:00,Competitive Programming,"Competitive programming, with Lewin Gan",https://www.meetup.com/Competitive-Programming/events/269167086/,40 Coders going
edbcfb4c-dc03-4467-add8-f6701608c4be,2020-04-26,San-Francisco,"Technology,business",19:00:00,Silicon Valley Professional Scrum meetup,Advanced Scrum Case Study -- online,https://www.meetup.com/Silicon-Valley-Professional-Scrum-meetup/events/vqpgjrybcgbjc/,6 Scrumptious people going
ad3f8367-b73a-4335-9007-f880d06e6498,2020-04-26,San-Francisco,"Technology,business",17:30:00,UX WIZARDS OF THE SOUTH BAY,(Virtual) Leadership Team Planning Meeting (Wizard-Council),https://www.meetup.com/UX-WIZARDS-OF-THE-SOUTH-BAY/events/xsfmnrybcgbkc/,4 UX WIZARDS going
bea64b58-d12b-496e-a123-fd6769c39d6d,2020-04-27,San-Francisco,"Technology,business",18:30:00,SF Bay ACM Chapter,Analytics and Data Science Standardization and Assessment Framework,https://www.meetup.com/SF-Bay-ACM/events/269168085/,59 Members and Guests going
ad654819-d694-4e5c-bc39-751c31443de5,2020-04-28,San-Francisco,"Technology,business",11:30:00,Product School Silicon Valley,Product Management Live Chat by Salesforce Director of PM,https://www.meetup.com/productmanagementSV/events/269133631/,9 Aspiring Product Managers going
6ad235fb-147e-4f19-9506-bfb3e1e10aa0,2020-04-28,San-Francisco,"Technology,business",18:00:00,Women Who Code SF,Women's Javascript Study Group: Intro to JS and React,https://www.meetup.com/Women-Who-Code-SF/events/vrdbrrybcgblc/,14 Coders going
6e3cda07-8630-4e5a-afea-fb43548d85dd,2020-04-28,San-Francisco,"Technology,business",18:30:00,OpenOakland: The Code for America Brigade in Oakland,OpenOakland Civic Hack Night,https://www.meetup.com/OpenOakland/events/gsqfrrybcgblc/,11 civic innovators going
84a65edb-7c26-48c1-a85e-a7a760cf7e07,2020-04-28,San-Francisco,"Technology,business",19:00:00,"Startup Founders, Cofounders, Entrepreneurs and Engineers",Startups seeking cofounders and recruiting top talents,https://www.meetup.com/cofounder/events/hblgwqybcgblc/,9 Founders going
01f09c0b-7b6d-45d4-99f2-14cb631fcdac,2020-04-29,San-Francisco,"Technology,business",18:00:00,Land your dream job in tech,How to ace the behavioral interview: Workshop and mock interviews,https://www.meetup.com/Land-your-dream-job-in-tech/events/268868896/,23 Members going
fb10cc05-1867-46df-a58c-bd24b5dbe387,2020-04-29,San-Francisco,"Technology,business",19:00:00,**SF International Startup Socials**,"?? Female Traveler Connection: Free Dinner, BYOB & Pub Crawl ??",https://www.meetup.com/InternationalStartupSocialsSF/,17 International Startup Socialites going
925fcb35-ab51-4831-82f5-61dacb0e5263,2020-04-29,San-Francisco,"Technology,business",20:30:00,**SF International Startup Socials**,??Pub Crawl with International Travelers & Locals?? (EVERY WEDNESDAY),https://www.meetup.com/InternationalStartupSocialsSF/,62 International Startup Socialites going
c46ad60b-0ff9-4426-a920-b42c8191a692,2020-04-30,San-Francisco,"Technology,business",22:00:00,SF Bay Area Tech & Entertainment - Workshops & Competitions,AT&T 2020 Tech Film Competition-$50K+ in Prizes-No Entry Fee! April 30 deadline,https://www.meetup.com/ATT-SF-Tech-Entertainment/events/266764219/,7 Members going
dfe86b9a-ff8c-4f2b-973c-b06d079c80f9,2020-04-30,San-Francisco,"Technology,business",12:15:00,"Startup Founders, Cofounders, Entrepreneurs and Engineers",Silicon Valley Entrepreneurs Toastmasters VIRTUAL Open Meeting,https://www.meetup.com/cofounder/events/rzbgrrybcgbnc/,39 Founders going
5e306173-6cdd-4d5c-98ad-df0618e28792,2020-04-30,San-Francisco,"Technology,business",17:30:00,Women Who Code Silicon Valley,Tile Tech Talks,https://www.meetup.com/Women-Who-Code-Silicon-Valley/events/268893707/,54 Coders going 6 spots left!
